Year,StatVar,Quantity
2020,Offense_Count_HateCrimeIncidents_BiasMotivationSingleBias_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity,68
2020,Offense_Count_HateCrimeIncidents_BiasMotivationSingleBias_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity,2777
2020,Offense_Count_HateCrimeIncidents_BiasMotivationSingleBias_UnknownOffender,3291
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity,6677
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderRaceWhiteAlone_KnownOffenderRace,2843
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace,835
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace,60
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderRaceAsianAlone_KnownOffenderRace,59
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace,25
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderRaceTwoOrMoreRaces_KnownOffenderRace,133
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderRaceUnknownRace_KnownOffenderRace,465
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity,387
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity,1791
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity,43
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity,1919
2020,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_UnknownOffender,2257
2020,Offense_Count_HateCrimeIncidents_TargetedRaceWhiteAlone,1048
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedRaceWhiteAlone,175
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedRaceWhiteAlone,480
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedRaceWhiteAlone,18
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedRaceWhiteAlone,7
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedRaceWhiteAlone,16
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedRaceWhiteAlone,27
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedRaceWhiteAlone,46
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceWhiteAlone,46
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceWhiteAlone,323
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedRaceWhiteAlone,9
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedRaceWhiteAlone,363
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedRaceWhiteAlone,279
2020,Offense_Count_HateCrimeIncidents_TargetedRaceBlackOrAfricanAmericanAlone,3819
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedRaceBlackOrAfricanAmericanAlone,1866
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedRaceBlackOrAfricanAmericanAlone,87
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedRaceBlackOrAfricanAmericanAlone,25
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedRaceBlackOrAfricanAmericanAlone,29
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedRaceBlackOrAfricanAmericanAlone,6
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedRaceBlackOrAfricanAmericanAlone,74
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedRaceBlackOrAfricanAmericanAlone,286
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceBlackOrAfricanAmericanAlone,218
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceBlackOrAfricanAmericanAlone,927
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedRaceBlackOrAfricanAmericanAlone,12
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedRaceBlackOrAfricanAmericanAlone,1063
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedRaceBlackOrAfricanAmericanAlone,1446
2020,Offense_Count_HateCrimeIncidents_TargetedRaceAmericanIndianOrAlaskaNativeAlone,103
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedRaceAmericanIndianOrAlaskaNativeAlone,41
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedRaceAmericanIndianOrAlaskaNativeAlone,12
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedRaceAmericanIndianOrAlaskaNativeAlone,8
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedRaceAmericanIndianOrAlaskaNativeAlone,1
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedRaceAmericanIndianOrAlaskaNativeAlone,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedRaceAmericanIndianOrAlaskaNativeAlone,2
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedRaceAmericanIndianOrAlaskaNativeAlone,3
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceAmericanIndianOrAlaskaNativeAlone,9
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceAmericanIndianOrAlaskaNativeAlone,31
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedRaceAmericanIndianOrAlaskaNativeAlone,0
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedRaceAmericanIndianOrAlaskaNativeAlone,27
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedRaceAmericanIndianOrAlaskaNativeAlone,36
2020,Offense_Count_HateCrimeIncidents_TargetedRaceAsianAlone,330
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedRaceAsianAlone,128
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedRaceAsianAlone,44
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedRaceAsianAlone,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedRaceAsianAlone,6
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedRaceAsianAlone,1
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedRaceAsianAlone,11
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedRaceAsianAlone,58
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceAsianAlone,40
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceAsianAlone,80
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedRaceAsianAlone,3
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedRaceAsianAlone,80
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedRaceAsianAlone,82
2020,Offense_Count_HateCrimeIncidents_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,15
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,8
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,1
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,1
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,1
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,1
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,6
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,4
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,4
2020,Offense_Count_HateCrimeIncidents_TargetedRaceTwoOrMoreRaces,270
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedRaceTwoOrMoreRaces,106
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedRaceTwoOrMoreRaces,12
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedRaceTwoOrMoreRaces,1
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedRaceTwoOrMoreRaces,2
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedRaceTwoOrMoreRaces,1
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedRaceTwoOrMoreRaces,6
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedRaceTwoOrMoreRaces,9
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceTwoOrMoreRaces,10
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceTwoOrMoreRaces,62
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedRaceTwoOrMoreRaces,3
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedRaceTwoOrMoreRaces,53
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedRaceTwoOrMoreRaces,133
2020,Offense_Count_HateCrimeIncidents_TargetedRaceArab,85
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedRaceArab,38
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedRaceArab,10
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedRaceArab,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedRaceArab,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedRaceArab,1
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedRaceArab,1
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedRaceArab,3
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceArab,5
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedRaceArab,24
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedRaceArab,0
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedRaceArab,23
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedRaceArab,32
2020,Offense_Count_HateCrimeIncidents_TargetedEthnicityHispanicOrLatino,664
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedEthnicityHispanicOrLatino,362
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedEthnicityHispanicOrLatino,144
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedEthnicityHispanicOrLatino,6
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedEthnicityHispanicOrLatino,9
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedEthnicityHispanicOrLatino,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedEthnicityHispanicOrLatino,8
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedEthnicityHispanicOrLatino,36
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedEthnicityHispanicOrLatino,43
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedEthnicityHispanicOrLatino,265
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedEthnicityHispanicOrLatino,15
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedEthnicityHispanicOrLatino,212
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedEthnicityHispanicOrLatino,99
2020,Offense_Count_HateCrimeIncidents_TargetedEthnicityNotHispanicOrLatino,343
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedEthnicityNotHispanicOrLatino,119
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedEthnicityNotHispanicOrLatino,45
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedEthnicityNotHispanicOrLatino,1
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedEthnicityNotHispanicOrLatino,5
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedEthnicityNotHispanicOrLatino,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedEthnicityNotHispanicOrLatino,4
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedEthnicityNotHispanicOrLatino,23
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedEthnicityNotHispanicOrLatino,15
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedEthnicityNotHispanicOrLatino,73
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedEthnicityNotHispanicOrLatino,1
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedEthnicityNotHispanicOrLatino,94
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedEthnicityNotHispanicOrLatino,146
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion,1402
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderRaceWhiteAlone_KnownOffenderRace,430
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace,90
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace,4
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderRaceAsianAlone_KnownOffenderRace,6
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace,1
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderRaceTwoOrMoreRaces_KnownOffenderRace,23
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderRaceUnknownRace_KnownOffenderRace,235
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity,42
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity,256
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity,5
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity,274
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_UnknownOffender,613
2020,Offense_Count_HateCrimeIncidents_TargetedReligionJudaism,794
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedReligionJudaism,191
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedReligionJudaism,34
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedReligionJudaism,2
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedReligionJudaism,3
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedReligionJudaism,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedReligionJudaism,14
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedReligionJudaism,175
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedReligionJudaism,12
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedReligionJudaism,121
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedReligionJudaism,3
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedReligionJudaism,103
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedReligionJudaism,375
2020,Offense_Count_HateCrimeIncidents_TargetedReligionCatholicism,77
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedReligionCatholicism,26
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedReligionCatholicism,5
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedReligionCatholicism,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedReligionCatholicism,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedReligionCatholicism,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedReligionCatholicism,1
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedReligionCatholicism,14
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedReligionCatholicism,2
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedReligionCatholicism,11
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedReligionCatholicism,0
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedReligionCatholicism,21
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedReligionCatholicism,31
2020,Offense_Count_HateCrimeIncidents_TargetedReligionProtestantism,31
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedReligionProtestantism,14
2020,Offense_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone_KnownOffenderRace_TargetedReligionProtestantism,3
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone_KnownOffenderRace_TargetedReligionProtestantism,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceAsianAlone_KnownOffenderRace_TargetedReligionProtestantism,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone_KnownOffenderRace_TargetedReligionProtestantism,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces_KnownOffenderRace_TargetedReligionProtestantism,0
2020,Offense_Count_HateCrimeIncidents_OffenderRaceUnknownRace_KnownOffenderRace_TargetedReligionProtestantism,1
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino_KnownOffenderEthnicity_TargetedReligionProtestantism,1
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino_KnownOffenderEthnicity_TargetedReligionProtestantism,7
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity_KnownOffenderEthnicity_TargetedReligionProtestantism,0
2020,Offense_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity_KnownOffenderEthnicity_TargetedReligionProtestantism,8
2020,Offense_Count_HateCrimeIncidents_UnknownOffender_TargetedReligionProtestantism,13
2020,Offense_Count_HateCrimeIncidents_TargetedReligionIslam,126
2020,Offense_Count_HateCrimeIncidents_OffenderRaceWhiteAlone_KnownOffenderRace_TargetedReligionIslam,70
