Year,Geo,StatVar,Quantity
2020,geoId/05,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,7
2020,geoId/05,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/05,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2020,geoId/06,Offense_Count_HateCrimeIncidents,1537
2020,geoId/06,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/06,Offense_Count_HateCrimeIncidents_ForcibleRape,2
2020,geoId/06,Offense_Count_HateCrimeIncidents_AggravatedAssault,331
2020,geoId/06,Offense_Count_HateCrimeIncidents_SimpleAssault,362
2020,geoId/06,Offense_Count_HateCrimeIncidents_Intimidation,358
2020,geoId/06,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,1
2020,geoId/06,Offense_Count_HateCrimeIncidents_Robbery,49
2020,geoId/06,Offense_Count_HateCrimeIncidents_Burglary,13
2020,geoId/06,Offense_Count_HateCrimeIncidents_LarcenyTheft,8
2020,geoId/06,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,1
2020,geoId/06,Offense_Count_HateCrimeIncidents_Arson,13
2020,geoId/06,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,399
2020,geoId/06,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/06,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2020,geoId/08,Offense_Count_HateCrimeIncidents,343
2020,geoId/08,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/08,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/08,Offense_Count_HateCrimeIncidents_AggravatedAssault,52
2020,geoId/08,Offense_Count_HateCrimeIncidents_SimpleAssault,72
2020,geoId/08,Offense_Count_HateCrimeIncidents_Intimidation,105
2020,geoId/08,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/08,Offense_Count_HateCrimeIncidents_Robbery,9
2020,geoId/08,Offense_Count_HateCrimeIncidents_Burglary,9
2020,geoId/08,Offense_Count_HateCrimeIncidents_LarcenyTheft,13
2020,geoId/08,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,1
2020,geoId/08,Offense_Count_HateCrimeIncidents_Arson,3
2020,geoId/08,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,74
2020,geoId/08,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,5
2020,geoId/08,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2020,geoId/09,Offense_Count_HateCrimeIncidents,126
2020,geoId/09,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/09,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/09,Offense_Count_HateCrimeIncidents_AggravatedAssault,9
2020,geoId/09,Offense_Count_HateCrimeIncidents_SimpleAssault,28
2020,geoId/09,Offense_Count_HateCrimeIncidents_Intimidation,53
2020,geoId/09,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/09,Offense_Count_HateCrimeIncidents_Robbery,1
2020,geoId/09,Offense_Count_HateCrimeIncidents_Burglary,0
2020,geoId/09,Offense_Count_HateCrimeIncidents_LarcenyTheft,3
2020,geoId/09,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,1
2020,geoId/09,Offense_Count_HateCrimeIncidents_Arson,0
2020,geoId/09,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,29
2020,geoId/09,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,1
2020,geoId/09,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,1
2020,geoId/10,Offense_Count_HateCrimeIncidents,18
2020,geoId/10,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/10,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/10,Offense_Count_HateCrimeIncidents_AggravatedAssault,0
2020,geoId/10,Offense_Count_HateCrimeIncidents_SimpleAssault,2
2020,geoId/10,Offense_Count_HateCrimeIncidents_Intimidation,9
2020,geoId/10,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/10,Offense_Count_HateCrimeIncidents_Robbery,1
2020,geoId/10,Offense_Count_HateCrimeIncidents_Burglary,0
2020,geoId/10,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2020,geoId/10,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/10,Offense_Count_HateCrimeIncidents_Arson,0
2020,geoId/10,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,5
2020,geoId/10,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,1
2020,geoId/10,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2020,geoId/11,Offense_Count_HateCrimeIncidents,151
2020,geoId/11,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/11,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/11,Offense_Count_HateCrimeIncidents_AggravatedAssault,35
2020,geoId/11,Offense_Count_HateCrimeIncidents_SimpleAssault,69
2020,geoId/11,Offense_Count_HateCrimeIncidents_Intimidation,24
2020,geoId/11,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/11,Offense_Count_HateCrimeIncidents_Robbery,2
2020,geoId/11,Offense_Count_HateCrimeIncidents_Burglary,0
2020,geoId/11,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2020,geoId/11,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/11,Offense_Count_HateCrimeIncidents_Arson,0
2020,geoId/11,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,21
2020,geoId/11,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/11,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2020,geoId/12,Offense_Count_HateCrimeIncidents,112
2020,geoId/12,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/12,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/12,Offense_Count_HateCrimeIncidents_AggravatedAssault,28
2020,geoId/12,Offense_Count_HateCrimeIncidents_SimpleAssault,38
2020,geoId/12,Offense_Count_HateCrimeIncidents_Intimidation,18
2020,geoId/12,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/12,Offense_Count_HateCrimeIncidents_Robbery,1
2020,geoId/12,Offense_Count_HateCrimeIncidents_Burglary,2
2020,geoId/12,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2020,geoId/12,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/12,Offense_Count_HateCrimeIncidents_Arson,5
2020,geoId/12,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,20
2020,geoId/12,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/12,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2020,geoId/13,Offense_Count_HateCrimeIncidents,234
2020,geoId/13,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/13,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/13,Offense_Count_HateCrimeIncidents_AggravatedAssault,25
2020,geoId/13,Offense_Count_HateCrimeIncidents_SimpleAssault,56
2020,geoId/13,Offense_Count_HateCrimeIncidents_Intimidation,89
2020,geoId/13,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/13,Offense_Count_HateCrimeIncidents_Robbery,0
2020,geoId/13,Offense_Count_HateCrimeIncidents_Burglary,1
2020,geoId/13,Offense_Count_HateCrimeIncidents_LarcenyTheft,8
2020,geoId/13,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,2
2020,geoId/13,Offense_Count_HateCrimeIncidents_Arson,3
2020,geoId/13,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,38
2020,geoId/13,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,6
2020,geoId/13,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,6
2020,geoId/15,Offense_Count_HateCrimeIncidents,39
2020,geoId/15,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/15,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/15,Offense_Count_HateCrimeIncidents_AggravatedAssault,5
2020,geoId/15,Offense_Count_HateCrimeIncidents_SimpleAssault,13
2020,geoId/15,Offense_Count_HateCrimeIncidents_Intimidation,16
2020,geoId/15,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,1
2020,geoId/15,Offense_Count_HateCrimeIncidents_Robbery,2
2020,geoId/15,Offense_Count_HateCrimeIncidents_Burglary,0
2020,geoId/15,Offense_Count_HateCrimeIncidents_LarcenyTheft,1
2020,geoId/15,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/15,Offense_Count_HateCrimeIncidents_Arson,0
2020,geoId/15,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,1
2020,geoId/15,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/15,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2020,geoId/16,Offense_Count_HateCrimeIncidents,53
2020,geoId/16,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/16,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/16,Offense_Count_HateCrimeIncidents_AggravatedAssault,8
2020,geoId/16,Offense_Count_HateCrimeIncidents_SimpleAssault,18
2020,geoId/16,Offense_Count_HateCrimeIncidents_Intimidation,16
2020,geoId/16,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/16,Offense_Count_HateCrimeIncidents_Robbery,1
2020,geoId/16,Offense_Count_HateCrimeIncidents_Burglary,1
2020,geoId/16,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2020,geoId/16,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/16,Offense_Count_HateCrimeIncidents_Arson,0
2020,geoId/16,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,9
2020,geoId/16,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/16,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2020,geoId/17,Offense_Count_HateCrimeIncidents,75
2020,geoId/17,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,1
2020,geoId/17,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/17,Offense_Count_HateCrimeIncidents_AggravatedAssault,21
2020,geoId/17,Offense_Count_HateCrimeIncidents_SimpleAssault,21
2020,geoId/17,Offense_Count_HateCrimeIncidents_Intimidation,22
2020,geoId/17,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/17,Offense_Count_HateCrimeIncidents_Robbery,0
2020,geoId/17,Offense_Count_HateCrimeIncidents_Burglary,0
2020,geoId/17,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2020,geoId/17,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/17,Offense_Count_HateCrimeIncidents_Arson,0
2020,geoId/17,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,10
2020,geoId/17,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/17,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2020,geoId/18,Offense_Count_HateCrimeIncidents,229
2020,geoId/18,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/18,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/18,Offense_Count_HateCrimeIncidents_AggravatedAssault,33
2020,geoId/18,Offense_Count_HateCrimeIncidents_SimpleAssault,65
2020,geoId/18,Offense_Count_HateCrimeIncidents_Intimidation,61
2020,geoId/18,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/18,Offense_Count_HateCrimeIncidents_Robbery,2
2020,geoId/18,Offense_Count_HateCrimeIncidents_Burglary,4
2020,geoId/18,Offense_Count_HateCrimeIncidents_LarcenyTheft,19
2020,geoId/18,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,2
2020,geoId/18,Offense_Count_HateCrimeIncidents_Arson,1
2020,geoId/18,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,24
2020,geoId/18,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,5
2020,geoId/18,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,13
2020,geoId/19,Offense_Count_HateCrimeIncidents,18
2020,geoId/19,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/19,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/19,Offense_Count_HateCrimeIncidents_AggravatedAssault,1
2020,geoId/19,Offense_Count_HateCrimeIncidents_SimpleAssault,7
2020,geoId/19,Offense_Count_HateCrimeIncidents_Intimidation,1
2020,geoId/19,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/19,Offense_Count_HateCrimeIncidents_Robbery,1
2020,geoId/19,Offense_Count_HateCrimeIncidents_Burglary,1
2020,geoId/19,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2020,geoId/19,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/19,Offense_Count_HateCrimeIncidents_Arson,0
2020,geoId/19,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,6
2020,geoId/19,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/19,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,1
2020,geoId/20,Offense_Count_HateCrimeIncidents,156
2020,geoId/20,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/20,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/20,Offense_Count_HateCrimeIncidents_AggravatedAssault,24
2020,geoId/20,Offense_Count_HateCrimeIncidents_SimpleAssault,11
2020,geoId/20,Offense_Count_HateCrimeIncidents_Intimidation,38
2020,geoId/20,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,1
2020,geoId/20,Offense_Count_HateCrimeIncidents_Robbery,1
2020,geoId/20,Offense_Count_HateCrimeIncidents_Burglary,2
2020,geoId/20,Offense_Count_HateCrimeIncidents_LarcenyTheft,9
2020,geoId/20,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,1
2020,geoId/20,Offense_Count_HateCrimeIncidents_Arson,2
2020,geoId/20,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,49
2020,geoId/20,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,5
2020,geoId/20,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,13
2020,geoId/21,Offense_Count_HateCrimeIncidents,229
2020,geoId/21,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/21,Offense_Count_HateCrimeIncidents_ForcibleRape,2
2020,geoId/21,Offense_Count_HateCrimeIncidents_AggravatedAssault,12
2020,geoId/21,Offense_Count_HateCrimeIncidents_SimpleAssault,52
2020,geoId/21,Offense_Count_HateCrimeIncidents_Intimidation,96
2020,geoId/21,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,1
2020,geoId/21,Offense_Count_HateCrimeIncidents_Robbery,3
2020,geoId/21,Offense_Count_HateCrimeIncidents_Burglary,2
2020,geoId/21,Offense_Count_HateCrimeIncidents_LarcenyTheft,3
2020,geoId/21,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,2
2020,geoId/21,Offense_Count_HateCrimeIncidents_Arson,3
2020,geoId/21,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,50
2020,geoId/21,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/21,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,3
2020,geoId/22,Offense_Count_HateCrimeIncidents,53
2020,geoId/22,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/22,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/22,Offense_Count_HateCrimeIncidents_AggravatedAssault,17
2020,geoId/22,Offense_Count_HateCrimeIncidents_SimpleAssault,16
2020,geoId/22,Offense_Count_HateCrimeIncidents_Intimidation,1
2020,geoId/22,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/22,Offense_Count_HateCrimeIncidents_Robbery,1
2020,geoId/22,Offense_Count_HateCrimeIncidents_Burglary,2
2020,geoId/22,Offense_Count_HateCrimeIncidents_LarcenyTheft,1
2020,geoId/22,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/22,Offense_Count_HateCrimeIncidents_Arson,0
2020,geoId/22,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,7
2020,geoId/22,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/22,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,8
2020,geoId/23,Offense_Count_HateCrimeIncidents,93
2020,geoId/23,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/23,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/23,Offense_Count_HateCrimeIncidents_AggravatedAssault,6
2020,geoId/23,Offense_Count_HateCrimeIncidents_SimpleAssault,12
2020,geoId/23,Offense_Count_HateCrimeIncidents_Intimidation,24
2020,geoId/23,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/23,Offense_Count_HateCrimeIncidents_Robbery,0
2020,geoId/23,Offense_Count_HateCrimeIncidents_Burglary,0
2020,geoId/23,Offense_Count_HateCrimeIncidents_LarcenyTheft,29
2020,geoId/23,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/23,Offense_Count_HateCrimeIncidents_Arson,1
2020,geoId/23,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,20
2020,geoId/23,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/23,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,1
2020,geoId/24,Offense_Count_HateCrimeIncidents,45
2020,geoId/24,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/24,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/24,Offense_Count_HateCrimeIncidents_AggravatedAssault,10
2020,geoId/24,Offense_Count_HateCrimeIncidents_SimpleAssault,8
2020,geoId/24,Offense_Count_HateCrimeIncidents_Intimidation,3
2020,geoId/24,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,0
2020,geoId/24,Offense_Count_HateCrimeIncidents_Robbery,3
2020,geoId/24,Offense_Count_HateCrimeIncidents_Burglary,0
2020,geoId/24,Offense_Count_HateCrimeIncidents_LarcenyTheft,0
2020,geoId/24,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/24,Offense_Count_HateCrimeIncidents_Arson,0
2020,geoId/24,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,21
2020,geoId/24,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,0
2020,geoId/24,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,0
2020,geoId/25,Offense_Count_HateCrimeIncidents,351
2020,geoId/25,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/25,Offense_Count_HateCrimeIncidents_ForcibleRape,0
2020,geoId/25,Offense_Count_HateCrimeIncidents_AggravatedAssault,41
2020,geoId/25,Offense_Count_HateCrimeIncidents_SimpleAssault,65
2020,geoId/25,Offense_Count_HateCrimeIncidents_Intimidation,97
2020,geoId/25,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,1
2020,geoId/25,Offense_Count_HateCrimeIncidents_Robbery,0
2020,geoId/25,Offense_Count_HateCrimeIncidents_Burglary,1
2020,geoId/25,Offense_Count_HateCrimeIncidents_LarcenyTheft,18
2020,geoId/25,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,0
2020,geoId/25,Offense_Count_HateCrimeIncidents_Arson,0
2020,geoId/25,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,123
2020,geoId/25,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,2
2020,geoId/25,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,3
2020,geoId/26,Offense_Count_HateCrimeIncidents,453
2020,geoId/26,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter,0
2020,geoId/26,Offense_Count_HateCrimeIncidents_ForcibleRape,1
2020,geoId/26,Offense_Count_HateCrimeIncidents_AggravatedAssault,52
2020,geoId/26,Offense_Count_HateCrimeIncidents_SimpleAssault,109
2020,geoId/26,Offense_Count_HateCrimeIncidents_Intimidation,189
2020,geoId/26,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson,2
2020,geoId/26,Offense_Count_HateCrimeIncidents_Robbery,4
2020,geoId/26,Offense_Count_HateCrimeIncidents_Burglary,6
2020,geoId/26,Offense_Count_HateCrimeIncidents_LarcenyTheft,17
2020,geoId/26,Offense_Count_HateCrimeIncidents_MotorVehicleTheft,4
2020,geoId/26,Offense_Count_HateCrimeIncidents_Arson,1
2020,geoId/26,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty,45
2020,geoId/26,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty,8
2020,geoId/26,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety,15
2020,geoId/27,Offense_Count_HateCrimeIncidents,232
