Year,StatVar,Quantity
2017,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,475
2017,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,1215
2017,Offender_Count_HateCrimeIncidents_OffenderEthnicityKnownEthnicity,5131
2017,Offender_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino,454
2017,Offender_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino,1284
2017,Offender_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity,81
2017,Offender_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity,3312
2017,Offender_Count_HateCrimeIncidents_KnownAge,4895
2017,Offender_Count_HateCrimeIncidents_18OrMoreYears,4062
2017,Offender_Count_HateCrimeIncidents_17OrLessYears,833
2016,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,5770
2016,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,2671
2016,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1508
2016,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,45
2016,Offender_Count_HateCrimeIncidents_OffenderRaceAsianAlone,46
2016,Offender_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,7
2016,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,447
2016,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,1046
2016,Offender_Count_HateCrimeIncidents_OffenderEthnicityKnownEthnicity,4222
2016,Offender_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino,339
2016,Offender_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino,1101
2016,Offender_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity,97
2016,Offender_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity,2685
2016,Offender_Count_HateCrimeIncidents_KnownAge,4100
2016,Offender_Count_HateCrimeIncidents_18OrMoreYears,3436
2016,Offender_Count_HateCrimeIncidents_17OrLessYears,664
2015,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,5493
2015,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,2657
2015,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1336
2015,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,52
2015,Offender_Count_HateCrimeIncidents_OffenderRaceAsianAlone,53
2015,Offender_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,4
2015,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,499
2015,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,892
2015,Offender_Count_HateCrimeIncidents_OffenderEthnicityKnownEthnicity,3421
2015,Offender_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino,209
2015,Offender_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino,880
2015,Offender_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity,54
2015,Offender_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity,2278
2015,Offender_Count_HateCrimeIncidents_KnownAge,3331
2015,Offender_Count_HateCrimeIncidents_18OrMoreYears,2823
2015,Offender_Count_HateCrimeIncidents_17OrLessYears,508
2014,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,5192
2014,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,2699
2014,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1203
2014,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,58
2014,Offender_Count_HateCrimeIncidents_OffenderRaceAsianAlone,39
2014,Offender_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,2
2014,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,359
2014,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,832
2014,Offender_Count_HateCrimeIncidents_OffenderEthnicityKnownEthnicity,975
2014,Offender_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino,63
2014,Offender_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino,464
2014,Offender_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity,17
2014,Offender_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity,431
2014,Offender_Count_HateCrimeIncidents_KnownAge,1875
2014,Offender_Count_HateCrimeIncidents_18OrMoreYears,1519
2014,Offender_Count_HateCrimeIncidents_17OrLessYears,356
2013,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,5814
2013,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,3046
2013,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1410
2013,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,49
2013,Offender_Count_HateCrimeIncidents_OffenderRaceAsianAlone,40
2013,Offender_Count_HateCrimeIncidents_OffenderRaceNativeHawaiianOrOtherPacificIslanderAlone,3
2013,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,407
2013,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,859
2013,Offender_Count_HateCrimeIncidents_OffenderEthnicityKnownEthnicity,368
2013,Offender_Count_HateCrimeIncidents_OffenderEthnicityHispanicOrLatino,12
2013,Offender_Count_HateCrimeIncidents_OffenderEthnicityNotHispanicOrLatino,199
2013,Offender_Count_HateCrimeIncidents_OffenderEthnicityMultipleEthnicity,23
2013,Offender_Count_HateCrimeIncidents_OffenderEthnicityUnknownEthnicity,134
2013,Offender_Count_HateCrimeIncidents_KnownAge,2527
2013,Offender_Count_HateCrimeIncidents_18OrMoreYears,1719
2013,Offender_Count_HateCrimeIncidents_17OrLessYears,808
2012,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,5331
2012,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,2909
2012,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1242
2012,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,49
2012,Offender_Count_HateCrimeIncidents_OffenderRaceAsianOrPacificIslander,47
2012,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,471
2012,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,613
2011,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,3384
2011,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1195
2011,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,46
2011,Offender_Count_HateCrimeIncidents_OffenderRaceAsianOrPacificIslander,83
2011,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,406
2011,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,617
2010,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,6008
2010,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,3522
2010,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1104
2010,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,61
2010,Offender_Count_HateCrimeIncidents_OffenderRaceAsianOrPacificIslander,65
2010,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,534
2010,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,722
2009,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,6225
2009,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,3885
2009,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1150
2009,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,60
2009,Offender_Count_HateCrimeIncidents_OffenderRaceAsianOrPacificIslander,45
2009,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,453
2009,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,632
2008,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,6927
2008,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,4229
2008,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1399
2008,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,51
2008,Offender_Count_HateCrimeIncidents_OffenderRaceAsianOrPacificIslander,79
2008,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,409
2008,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,760
2007,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,6965
2007,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,4378
2007,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1448
2007,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,69
2007,Offender_Count_HateCrimeIncidents_OffenderRaceAsianOrPacificIslander,50
2007,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,339
2007,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,681
2006,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,7330
2006,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,4293
2006,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1513
2006,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,75
2006,Offender_Count_HateCrimeIncidents_OffenderRaceAsianOrPacificIslander,84
2006,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,421
2006,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,944
2005,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,6804
2005,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,4117
2005,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1357
2005,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,77
2005,Offender_Count_HateCrimeIncidents_OffenderRaceAsianOrPacificIslander,61
2005,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,354
2005,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,838
2004,Offender_Count_HateCrimeIncidents_OffenderRaceKnownRace,7145
2004,Offender_Count_HateCrimeIncidents_OffenderRaceWhiteAlone,4327
2004,Offender_Count_HateCrimeIncidents_OffenderRaceBlackOrAfricanAmericanAlone,1408
2004,Offender_Count_HateCrimeIncidents_OffenderRaceAmericanIndianOrAlaskaNativeAlone,48
2004,Offender_Count_HateCrimeIncidents_OffenderRaceAsianOrPacificIslander,70
2004,Offender_Count_HateCrimeIncidents_OffenderRaceTwoOrMoreRaces,367
2004,Offender_Count_HateCrimeIncidents_OffenderRaceUnknownRace,925
