Year,StatVar,Quantity
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionJudaism,602
2019,Count_HateCrimeIncidents_TargetedReligionCatholicism,64
2019,Offense_Count_HateCrimeIncidents_TargetedReligionCatholicism,66
2019,Victim_Count_HateCrimeIncidents_TargetedReligionCatholicism,66
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionCatholicism,42
2019,Count_HateCrimeIncidents_TargetedReligionProtestantism,24
2019,Offense_Count_HateCrimeIncidents_TargetedReligionProtestantism,24
2019,Victim_Count_HateCrimeIncidents_TargetedReligionProtestantism,24
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionProtestantism,19
2019,Count_HateCrimeIncidents_TargetedReligionIslam,176
2019,Offense_Count_HateCrimeIncidents_TargetedReligionIslam,219
2019,Victim_Count_HateCrimeIncidents_TargetedReligionIslam,227
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionIslam,145
2019,Count_HateCrimeIncidents_TargetedReligionOtherReligion,88
2019,Offense_Count_HateCrimeIncidents_TargetedReligionOtherReligion,108
2019,Victim_Count_HateCrimeIncidents_TargetedReligionOtherReligion,108
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionOtherReligion,56
2019,Count_HateCrimeIncidents_TargetedReligionMultipleReligion,37
2019,Offense_Count_HateCrimeIncidents_TargetedReligionMultipleReligion,42
2019,Victim_Count_HateCrimeIncidents_TargetedReligionMultipleReligion,44
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionMultipleReligion,26
2019,Count_HateCrimeIncidents_TargetedReligionMormonism,12
2019,Offense_Count_HateCrimeIncidents_TargetedReligionMormonism,14
2019,Victim_Count_HateCrimeIncidents_TargetedReligionMormonism,15
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionMormonism,8
2019,Count_HateCrimeIncidents_TargetedReligionJehovahsWitnesses,7
2019,Offense_Count_HateCrimeIncidents_TargetedReligionJehovahsWitnesses,7
2019,Victim_Count_HateCrimeIncidents_TargetedReligionJehovahsWitnesses,7
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionJehovahsWitnesses,7
2019,Count_HateCrimeIncidents_TargetedReligionEasternChristianity,44
2019,Offense_Count_HateCrimeIncidents_TargetedReligionEasternChristianity,47
2019,Victim_Count_HateCrimeIncidents_TargetedReligionEasternChristianity,49
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionEasternChristianity,34
2019,Count_HateCrimeIncidents_TargetedReligionOtherChristian,49
2019,Offense_Count_HateCrimeIncidents_TargetedReligionOtherChristian,60
2019,Victim_Count_HateCrimeIncidents_TargetedReligionOtherChristian,65
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionOtherChristian,23
2019,Count_HateCrimeIncidents_TargetedReligionBuddhism,5
2019,Offense_Count_HateCrimeIncidents_TargetedReligionBuddhism,5
2019,Victim_Count_HateCrimeIncidents_TargetedReligionBuddhism,5
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionBuddhism,5
2019,Count_HateCrimeIncidents_TargetedReligionHinduism,7
2019,Offense_Count_HateCrimeIncidents_TargetedReligionHinduism,7
2019,Victim_Count_HateCrimeIncidents_TargetedReligionHinduism,7
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionHinduism,4
2019,Count_HateCrimeIncidents_TargetedReligionSikhism,49
2019,Offense_Count_HateCrimeIncidents_TargetedReligionSikhism,50
2019,Victim_Count_HateCrimeIncidents_TargetedReligionSikhism,60
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionSikhism,36
2019,Count_HateCrimeIncidents_TargetedReligionAtheismOrAgnosticism,6
2019,Offense_Count_HateCrimeIncidents_TargetedReligionAtheismOrAgnosticism,6
2019,Victim_Count_HateCrimeIncidents_TargetedReligionAtheismOrAgnosticism,6
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedReligionAtheismOrAgnosticism,5
2019,Count_HateCrimeIncidents_BiasMotivationSexualOrientation,1195
2019,Offense_Count_HateCrimeIncidents_BiasMotivationSexualOrientation,1395
2019,Victim_Count_HateCrimeIncidents_BiasMotivationSexualOrientation,1429
2019,Offender_Count_HateCrimeIncidents_BiasMotivationSexualOrientation_KnownOffender,1250
2019,Count_HateCrimeIncidents_TargetedSexualOrientationGay,746
2019,Offense_Count_HateCrimeIncidents_TargetedSexualOrientationGay,867
2019,Victim_Count_HateCrimeIncidents_TargetedSexualOrientationGay,883
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedSexualOrientationGay,828
2019,Count_HateCrimeIncidents_TargetedSexualOrientationLesbian,115
2019,Offense_Count_HateCrimeIncidents_TargetedSexualOrientationLesbian,142
2019,Victim_Count_HateCrimeIncidents_TargetedSexualOrientationLesbian,143
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedSexualOrientationLesbian,107
2019,Count_HateCrimeIncidents_TargetedSexualOrientationLGBT,291
2019,Offense_Count_HateCrimeIncidents_TargetedSexualOrientationLGBT,342
2019,Victim_Count_HateCrimeIncidents_TargetedSexualOrientationLGBT,357
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedSexualOrientationLGBT,279
2019,Count_HateCrimeIncidents_TargetedSexualOrientationHeterosexual,17
2019,Offense_Count_HateCrimeIncidents_TargetedSexualOrientationHeterosexual,17
2019,Victim_Count_HateCrimeIncidents_TargetedSexualOrientationHeterosexual,19
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedSexualOrientationHeterosexual,14
2019,Count_HateCrimeIncidents_TargetedSexualOrientationBisexual,26
2019,Offense_Count_HateCrimeIncidents_TargetedSexualOrientationBisexual,27
2019,Victim_Count_HateCrimeIncidents_TargetedSexualOrientationBisexual,27
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedSexualOrientationBisexual,22
2019,Count_HateCrimeIncidents_BiasMotivationDisabilityStatus,157
2019,Offense_Count_HateCrimeIncidents_BiasMotivationDisabilityStatus,169
2019,Victim_Count_HateCrimeIncidents_BiasMotivationDisabilityStatus,170
2019,Offender_Count_HateCrimeIncidents_BiasMotivationDisabilityStatus_KnownOffender,156
2019,Count_HateCrimeIncidents_TargetedDisabilityStatusPhysicalDisability,49
2019,Offense_Count_HateCrimeIncidents_TargetedDisabilityStatusPhysicalDisability,53
2019,Victim_Count_HateCrimeIncidents_TargetedDisabilityStatusPhysicalDisability,53
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedDisabilityStatusPhysicalDisability,33
2019,Count_HateCrimeIncidents_TargetedDisabilityStatusMentalDisability,108
2019,Offense_Count_HateCrimeIncidents_TargetedDisabilityStatusMentalDisability,116
2019,Victim_Count_HateCrimeIncidents_TargetedDisabilityStatusMentalDisability,117
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedDisabilityStatusMentalDisability,123
2019,Count_HateCrimeIncidents_BiasMotivationGender,69
2019,Offense_Count_HateCrimeIncidents_BiasMotivationGender,80
2019,Victim_Count_HateCrimeIncidents_BiasMotivationGender,81
2019,Offender_Count_HateCrimeIncidents_BiasMotivationGender_KnownOffender,67
2019,Count_HateCrimeIncidents_TargetedGenderMale,17
2019,Offense_Count_HateCrimeIncidents_TargetedGenderMale,18
2019,Victim_Count_HateCrimeIncidents_TargetedGenderMale,18
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedGenderMale,17
2019,Count_HateCrimeIncidents_TargetedGenderFemale,52
2019,Offense_Count_HateCrimeIncidents_TargetedGenderFemale,62
2019,Victim_Count_HateCrimeIncidents_TargetedGenderFemale,63
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedGenderFemale,50
2019,Count_HateCrimeIncidents_TargetedGenderTransgenderOrGenderNonConforming,198
2019,Offense_Count_HateCrimeIncidents_TargetedGenderTransgenderOrGenderNonConforming,224
2019,Victim_Count_HateCrimeIncidents_TargetedGenderTransgenderOrGenderNonConforming,227
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedGenderTransgenderOrGenderNonConforming,233
2019,Count_HateCrimeIncidents_TargetedGenderTransgender,151
2019,Offense_Count_HateCrimeIncidents_TargetedGenderTransgender,173
2019,Victim_Count_HateCrimeIncidents_TargetedGenderTransgender,175
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedGenderTransgender,190
2019,Count_HateCrimeIncidents_TargetedGenderGenderNonConforming,47
2019,Offense_Count_HateCrimeIncidents_TargetedGenderGenderNonConforming,51
2019,Victim_Count_HateCrimeIncidents_TargetedGenderGenderNonConforming,52
2019,Offender_Count_HateCrimeIncidents_KnownOffender_TargetedGenderGenderNonConforming,43
2019,Count_HateCrimeIncidents_BiasMotivationMultipleBias,211
2019,Offense_Count_HateCrimeIncidents_BiasMotivationMultipleBias,257
2019,Victim_Count_HateCrimeIncidents_BiasMotivationMultipleBias,260
2019,Offender_Count_HateCrimeIncidents_BiasMotivationMultipleBias_KnownOffender,138
2018,Count_CriminalIncidents_IsHateCrime,7120
2018,Offense_Count_HateCrimeIncidents,8496
2018,Victim_Count_HateCrimeIncidents,8819
2018,Offender_Count_HateCrimeIncidents_KnownOffender,6266
2018,Count_HateCrimeIncidents_BiasMotivationSingleBias,7036
2018,Offense_Count_HateCrimeIncidents_BiasMotivationSingleBias,8327
2018,Victim_Count_HateCrimeIncidents_BiasMotivationSingleBias,8646
2018,Offender_Count_HateCrimeIncidents_BiasMotivationSingleBias_KnownOffender,6188
2018,Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity,4047
2018,Offense_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity,4954
2018,Victim_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity,5155
2018,Offender_Count_HateCrimeIncidents_BiasMotivationRaceOrEthnicity_KnownOffender,3634
