Year,StatVar,Quantity
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedRaceAmericanIndianOrAlaskaNativeAlone,1
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedRaceAmericanIndianOrAlaskaNativeAlone,5
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedRaceAmericanIndianOrAlaskaNativeAlone,26
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedRaceAmericanIndianOrAlaskaNativeAlone,14
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedRaceAmericanIndianOrAlaskaNativeAlone,3
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedRaceAmericanIndianOrAlaskaNativeAlone,1
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedRaceAmericanIndianOrAlaskaNativeAlone,4
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedRaceAmericanIndianOrAlaskaNativeAlone,10
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedRaceAmericanIndianOrAlaskaNativeAlone,2
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedRaceAmericanIndianOrAlaskaNativeAlone,1
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedRaceAmericanIndianOrAlaskaNativeAlone,22
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedRaceAmericanIndianOrAlaskaNativeAlone,5
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedRaceAmericanIndianOrAlaskaNativeAlone,9
2020,Offense_Count_HateCrimeIncidents_TargetedRaceAsianAlone,330
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedRaceAsianAlone,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedRaceAsianAlone,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedRaceAsianAlone,47
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedRaceAsianAlone,99
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedRaceAsianAlone,111
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedRaceAsianAlone,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedRaceAsianAlone,7
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedRaceAsianAlone,3
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedRaceAsianAlone,4
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedRaceAsianAlone,2
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedRaceAsianAlone,0
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedRaceAsianAlone,52
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedRaceAsianAlone,0
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedRaceAsianAlone,5
2020,Offense_Count_HateCrimeIncidents_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,15
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,2
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,2
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,3
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,2
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,1
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,2
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,3
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedRaceNativeHawaiianOrOtherPacificIslanderAlone,0
2020,Offense_Count_HateCrimeIncidents_TargetedRaceTwoOrMoreRaces,270
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedRaceTwoOrMoreRaces,2.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedRaceTwoOrMoreRaces,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedRaceTwoOrMoreRaces,31
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedRaceTwoOrMoreRaces,41
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedRaceTwoOrMoreRaces,77
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedRaceTwoOrMoreRaces,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedRaceTwoOrMoreRaces,1
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedRaceTwoOrMoreRaces,1
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedRaceTwoOrMoreRaces,5
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedRaceTwoOrMoreRaces,0
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedRaceTwoOrMoreRaces,1
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedRaceTwoOrMoreRaces,105
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedRaceTwoOrMoreRaces,3
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedRaceTwoOrMoreRaces,3
2020,Offense_Count_HateCrimeIncidents_TargetedRaceArab,85
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedRaceArab,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedRaceArab,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedRaceArab,9
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedRaceArab,24
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedRaceArab,29
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedRaceArab,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedRaceArab,0
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedRaceArab,2
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedRaceArab,2
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedRaceArab,0
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedRaceArab,0
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedRaceArab,19
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedRaceArab,0
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedRaceArab,0
2020,Offense_Count_HateCrimeIncidents_TargetedEthnicityHispanicOrLatino,664
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedEthnicityHispanicOrLatino,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedEthnicityHispanicOrLatino,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedEthnicityHispanicOrLatino,162
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedEthnicityHispanicOrLatino,215
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedEthnicityHispanicOrLatino,170
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedEthnicityHispanicOrLatino,4
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedEthnicityHispanicOrLatino,18
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedEthnicityHispanicOrLatino,6
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedEthnicityHispanicOrLatino,6
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedEthnicityHispanicOrLatino,0
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedEthnicityHispanicOrLatino,2
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedEthnicityHispanicOrLatino,73
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedEthnicityHispanicOrLatino,2
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedEthnicityHispanicOrLatino,6
2020,Offense_Count_HateCrimeIncidents_TargetedEthnicityNotHispanicOrLatino,343
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedEthnicityNotHispanicOrLatino,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedEthnicityNotHispanicOrLatino,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedEthnicityNotHispanicOrLatino,45
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedEthnicityNotHispanicOrLatino,71
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedEthnicityNotHispanicOrLatino,84
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedEthnicityNotHispanicOrLatino,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedEthnicityNotHispanicOrLatino,5
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedEthnicityNotHispanicOrLatino,2
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedEthnicityNotHispanicOrLatino,12
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedEthnicityNotHispanicOrLatino,2
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedEthnicityNotHispanicOrLatino,3
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedEthnicityNotHispanicOrLatino,111
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedEthnicityNotHispanicOrLatino,2
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedEthnicityNotHispanicOrLatino,6
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion,1402
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_MurderAndNonNegligentManslaughter,1.0
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_ForcibleRape,0
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_AggravatedAssault,73
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_SimpleAssault,151
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_Intimidation,293
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OtherCrimesAgainstPerson,0
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_Robbery,7
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_Burglary,34
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_LarcenyTheft,78
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_MotorVehicleTheft,8
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_Arson,18
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_DestructionOrDamageOrVandalismOfProperty,671
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_OtherCrimesAgainstProperty,25
2020,Offense_Count_HateCrimeIncidents_BiasMotivationReligion_CrimeAgainstSociety,43
2020,Offense_Count_HateCrimeIncidents_TargetedReligionJudaism,794
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedReligionJudaism,1.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedReligionJudaism,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedReligionJudaism,34
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedReligionJudaism,59
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedReligionJudaism,209
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedReligionJudaism,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedReligionJudaism,3
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedReligionJudaism,11
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedReligionJudaism,9
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedReligionJudaism,0
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedReligionJudaism,1
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedReligionJudaism,460
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedReligionJudaism,1
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedReligionJudaism,6
2020,Offense_Count_HateCrimeIncidents_TargetedReligionCatholicism,77
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedReligionCatholicism,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedReligionCatholicism,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedReligionCatholicism,5
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedReligionCatholicism,5
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedReligionCatholicism,5
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedReligionCatholicism,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedReligionCatholicism,0
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedReligionCatholicism,4
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedReligionCatholicism,8
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedReligionCatholicism,2
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedReligionCatholicism,5
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedReligionCatholicism,33
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedReligionCatholicism,5
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedReligionCatholicism,5
2020,Offense_Count_HateCrimeIncidents_TargetedReligionProtestantism,31
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedReligionProtestantism,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedReligionProtestantism,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedReligionProtestantism,2
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedReligionProtestantism,6
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedReligionProtestantism,1
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedReligionProtestantism,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedReligionProtestantism,1
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedReligionProtestantism,2
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedReligionProtestantism,4
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedReligionProtestantism,1
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedReligionProtestantism,0
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedReligionProtestantism,10
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedReligionProtestantism,2
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedReligionProtestantism,2
2020,Offense_Count_HateCrimeIncidents_TargetedReligionIslam,126
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedReligionIslam,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedReligionIslam,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedReligionIslam,12
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedReligionIslam,32
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedReligionIslam,43
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedReligionIslam,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedReligionIslam,1
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedReligionIslam,4
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedReligionIslam,7
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedReligionIslam,0
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedReligionIslam,4
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedReligionIslam,23
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedReligionIslam,0
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedReligionIslam,0
2020,Offense_Count_HateCrimeIncidents_TargetedReligionOtherReligion,85
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedReligionOtherReligion,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedReligionOtherReligion,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedReligionOtherReligion,10
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedReligionOtherReligion,6
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedReligionOtherReligion,10
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedReligionOtherReligion,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedReligionOtherReligion,0
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedReligionOtherReligion,2
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedReligionOtherReligion,4
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedReligionOtherReligion,1
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedReligionOtherReligion,3
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedReligionOtherReligion,46
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedReligionOtherReligion,1
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedReligionOtherReligion,2
2020,Offense_Count_HateCrimeIncidents_TargetedReligionMultipleReligion,44
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedReligionMultipleReligion,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedReligionMultipleReligion,0
2020,Offense_Count_HateCrimeIncidents_AggravatedAssault_TargetedReligionMultipleReligion,0
2020,Offense_Count_HateCrimeIncidents_SimpleAssault_TargetedReligionMultipleReligion,6
2020,Offense_Count_HateCrimeIncidents_Intimidation_TargetedReligionMultipleReligion,9
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstPerson_TargetedReligionMultipleReligion,0
2020,Offense_Count_HateCrimeIncidents_Robbery_TargetedReligionMultipleReligion,1
2020,Offense_Count_HateCrimeIncidents_Burglary_TargetedReligionMultipleReligion,0
2020,Offense_Count_HateCrimeIncidents_LarcenyTheft_TargetedReligionMultipleReligion,5
2020,Offense_Count_HateCrimeIncidents_MotorVehicleTheft_TargetedReligionMultipleReligion,0
2020,Offense_Count_HateCrimeIncidents_Arson_TargetedReligionMultipleReligion,1
2020,Offense_Count_HateCrimeIncidents_DestructionOrDamageOrVandalismOfProperty_TargetedReligionMultipleReligion,19
2020,Offense_Count_HateCrimeIncidents_OtherCrimesAgainstProperty_TargetedReligionMultipleReligion,2
2020,Offense_Count_HateCrimeIncidents_CrimeAgainstSociety_TargetedReligionMultipleReligion,1
2020,Offense_Count_HateCrimeIncidents_TargetedReligionMormonism,8
2020,Offense_Count_HateCrimeIncidents_MurderAndNonNegligentManslaughter_TargetedReligionMormonism,0.0
2020,Offense_Count_HateCrimeIncidents_ForcibleRape_TargetedReligionMormonism,0
